pipeline_id,stage_name,job_name,status,timestamp,commit_id,branch,user,environment,job_duration_seconds,test_pass_rate,security_finding_count,lines_changed,error_category
PIPE-1146,Integration-Test,cart-service_integration-test_prod,Skipped,2026-08-16 19:55:20,c5c3b9,hotfix/payment-timeout,system_bot,production,69,1.0,0,0,None
PIPE-1147,Build,web-frontend_build_prod,Success,2026-08-16 22:29:36,cb6ee5,main,saanvi_lead,production,156,0.95,0,670,None
PIPE-1147,Unit-Test,web-frontend_unit-test_prod,Success,2026-08-16 22:33:32,cb6ee5,main,saanvi_lead,production,236,0.97,0,721,None
PIPE-1147,Security-Scan,web-frontend_security-scan_prod,Success,2026-08-16 22:42:39,cb6ee5,main,saanvi_lead,production,547,0.99,0,702,None
PIPE-1147,Deploy,web-frontend_deploy_prod,Success,2026-08-16 22:48:34,cb6ee5,main,saanvi_lead,production,355,0.95,0,206,None
PIPE-1147,Integration-Test,web-frontend_integration-test_prod,Success,2026-08-16 22:57:52,cb6ee5,main,saanvi_lead,production,558,0.95,0,117,None
PIPE-1148,Build,user-profile_build_stag,Failed,2026-08-17 01:36:21,cb621c,main,glory_ops,staging,501,0.59,7,683,NullPointerException
PIPE-1148,Unit-Test,user-profile_unit-test_stag,Skipped,2026-08-17 01:41:12,cb621c,main,glory_ops,staging,291,1.0,0,0,None
PIPE-1148,Security-Scan,user-profile_security-scan_stag,Skipped,2026-08-17 01:50:59,cb621c,main,glory_ops,staging,587,1.0,0,0,None
PIPE-1148,Deploy,user-profile_deploy_stag,Skipped,2026-08-17 01:59:02,cb621c,main,glory_ops,staging,483,1.0,0,0,None
PIPE-1148,Integration-Test,user-profile_integration-test_stag,Skipped,2026-08-17 02:04:24,cb621c,main,glory_ops,staging,322,1.0,0,0,None
PIPE-1149,Build,web-frontend_build_prod,Success,2026-08-17 05:24:29,c44489,main,alex_dev,production,449,0.95,1,711,None
PIPE-1149,Unit-Test,web-frontend_unit-test_prod,Success,2026-08-17 05:34:02,c44489,main,alex_dev,production,573,0.96,1,438,None
PIPE-1149,Security-Scan,web-frontend_security-scan_prod,Success,2026-08-17 05:37:29,c44489,main,alex_dev,production,207,0.97,1,804,None
PIPE-1149,Deploy,web-frontend_deploy_prod,Success,2026-08-17 05:42:42,c44489,main,alex_dev,production,313,0.97,1,579,None
PIPE-1149,Integration-Test,web-frontend_integration-test_prod,Success,2026-08-17 05:50:13,c44489,main,alex_dev,production,451,0.95,0,541,None
PIPE-1150,Build,notification-worker_build_prod,Success,2026-08-17 06:37:53,c6ac23,release/v2.1,saanvi_lead,production,293,0.95,0,408,None
PIPE-1150,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-17 06:38:56,c6ac23,release/v2.1,saanvi_lead,production,63,0.95,0,428,None
PIPE-1150,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-17 06:41:42,c6ac23,release/v2.1,saanvi_lead,production,166,0.99,0,154,None
PIPE-1150,Deploy,notification-worker_deploy_prod,Failed,2026-08-17 06:47:53,c6ac23,release/v2.1,saanvi_lead,production,371,0.6,4,150,SyntaxError
PIPE-1150,Integration-Test,notification-worker_integration-test_prod,Skipped,2026-08-17 06:50:45,c6ac23,release/v2.1,saanvi_lead,production,172,1.0,0,0,None
PIPE-1151,Build,notification-worker_build_prod,Success,2026-08-17 09:59:54,cd09c7,hotfix/payment-timeout,maya_eng,production,234,0.96,0,203,None
PIPE-1151,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-17 10:05:25,cd09c7,hotfix/payment-timeout,maya_eng,production,331,0.97,1,496,None
PIPE-1151,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-17 10:14:33,cd09c7,hotfix/payment-timeout,maya_eng,production,548,0.97,0,807,None
PIPE-1151,Deploy,notification-worker_deploy_prod,Success,2026-08-17 10:22:55,cd09c7,hotfix/payment-timeout,maya_eng,production,502,0.95,1,619,None
PIPE-1151,Integration-Test,notification-worker_integration-test_prod,Success,2026-08-17 10:26:30,cd09c7,hotfix/payment-timeout,maya_eng,production,215,0.98,0,643,None
PIPE-1152,Build,web-frontend_build_prod,Success,2026-08-17 11:06:32,c2f236,main,jordan_qa,production,332,0.96,0,466,None
PIPE-1152,Unit-Test,web-frontend_unit-test_prod,Success,2026-08-17 11:10:38,c2f236,main,jordan_qa,production,246,0.97,0,844,None
PIPE-1152,Security-Scan,web-frontend_security-scan_prod,Failed,2026-08-17 11:13:08,c2f236,main,jordan_qa,production,150,0.71,7,461,SyntaxError
PIPE-1152,Deploy,web-frontend_deploy_prod,Skipped,2026-08-17 11:20:48,c2f236,main,jordan_qa,production,460,1.0,0,0,None
PIPE-1152,Integration-Test,web-frontend_integration-test_prod,Skipped,2026-08-17 11:29:56,c2f236,main,jordan_qa,production,548,1.0,0,0,None
PIPE-1153,Build,notification-worker_build_prod,Success,2026-08-17 14:01:19,cccf35,hotfix/payment-timeout,alex_dev,production,559,0.96,0,539,None
PIPE-1153,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-17 14:03:56,cccf35,hotfix/payment-timeout,alex_dev,production,157,0.96,0,134,None
PIPE-1153,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-17 14:07:35,cccf35,hotfix/payment-timeout,alex_dev,production,219,0.97,1,246,None
PIPE-1153,Deploy,notification-worker_deploy_prod,Success,2026-08-17 14:12:27,cccf35,hotfix/payment-timeout,alex_dev,production,292,0.99,1,323,None
PIPE-1153,Integration-Test,notification-worker_integration-test_prod,Success,2026-08-17 14:19:26,cccf35,hotfix/payment-timeout,alex_dev,production,419,0.95,0,57,None
PIPE-1154,Build,payment-api_build_prod,Success,2026-08-17 17:24:18,c64cf4,feature/auth-refresh,glory_ops,production,258,0.96,0,585,None
PIPE-1154,Unit-Test,payment-api_unit-test_prod,Success,2026-08-17 17:29:20,c64cf4,feature/auth-refresh,glory_ops,production,302,0.97,0,340,None
PIPE-1154,Security-Scan,payment-api_security-scan_prod,Failed,2026-08-17 17:34:05,c64cf4,feature/auth-refresh,glory_ops,production,285,0.41,2,665,DependencyTimeout
PIPE-1154,Deploy,payment-api_deploy_prod,Skipped,2026-08-17 17:39:11,c64cf4,feature/auth-refresh,glory_ops,production,306,1.0,0,0,None
PIPE-1154,Integration-Test,payment-api_integration-test_prod,Skipped,2026-08-17 17:45:59,c64cf4,feature/auth-refresh,glory_ops,production,408,1.0,0,0,None
PIPE-1155,Build,cart-service_build_prod,Success,2026-08-17 19:44:38,c8055b,hotfix/payment-timeout,saanvi_lead,production,518,0.99,0,272,None
PIPE-1155,Unit-Test,cart-service_unit-test_prod,Success,2026-08-17 19:45:34,c8055b,hotfix/payment-timeout,saanvi_lead,production,56,0.96,0,474,None
PIPE-1155,Security-Scan,cart-service_security-scan_prod,Success,2026-08-17 19:52:34,c8055b,hotfix/payment-timeout,saanvi_lead,production,420,0.95,0,813,None
PIPE-1155,Deploy,cart-service_deploy_prod,Success,2026-08-17 19:56:13,c8055b,hotfix/payment-timeout,saanvi_lead,production,219,0.95,0,80,None
PIPE-1155,Integration-Test,cart-service_integration-test_prod,Success,2026-08-17 19:59:57,c8055b,hotfix/payment-timeout,saanvi_lead,production,224,0.97,0,237,None
PIPE-1156,Build,inventory-db-migrator_build_prod,Success,2026-08-17 21:42:29,c792b4,main,glory_ops,production,209,0.96,0,847,None
PIPE-1156,Unit-Test,inventory-db-migrator_unit-test_prod,Success,2026-08-17 21:45:57,c792b4,main,glory_ops,production,208,0.96,0,39,None
PIPE-1156,Security-Scan,inventory-db-migrator_security-scan_prod,Success,2026-08-17 21:47:26,c792b4,main,glory_ops,production,89,0.99,0,230,None
PIPE-1156,Deploy,inventory-db-migrator_deploy_prod,Success,2026-08-17 21:57:04,c792b4,main,glory_ops,production,578,0.97,0,559,None
PIPE-1156,Integration-Test,inventory-db-migrator_integration-test_prod,Success,2026-08-17 21:59:44,c792b4,main,glory_ops,production,160,0.99,0,397,None
PIPE-1157,Build,payment-api_build_prod,Success,2026-08-17 23:05:44,c99544,feature/auth-refresh,jordan_qa,production,344,1.0,0,144,None
PIPE-1157,Unit-Test,payment-api_unit-test_prod,Success,2026-08-17 23:08:55,c99544,feature/auth-refresh,jordan_qa,production,191,0.97,1,424,None
PIPE-1157,Security-Scan,payment-api_security-scan_prod,Success,2026-08-17 23:15:18,c99544,feature/auth-refresh,jordan_qa,production,383,0.99,0,147,None
PIPE-1157,Deploy,payment-api_deploy_prod,Success,2026-08-17 23:18:12,c99544,feature/auth-refresh,jordan_qa,production,174,0.98,0,25,None
PIPE-1157,Integration-Test,payment-api_integration-test_prod,Failed,2026-08-17 23:23:58,c99544,feature/auth-refresh,jordan_qa,production,346,0.53,3,350,DependencyTimeout
PIPE-1158,Build,user-profile_build_prod,Success,2026-08-18 01:37:05,c810fe,hotfix/payment-timeout,saanvi_lead,production,365,0.99,1,781,None
PIPE-1158,Unit-Test,user-profile_unit-test_prod,Success,2026-08-18 01:39:37,c810fe,hotfix/payment-timeout,saanvi_lead,production,152,0.96,0,340,None
PIPE-1158,Security-Scan,user-profile_security-scan_prod,Success,2026-08-18 01:48:34,c810fe,hotfix/payment-timeout,saanvi_lead,production,537,0.96,2,325,None
PIPE-1158,Deploy,user-profile_deploy_prod,Success,2026-08-18 01:49:48,c810fe,hotfix/payment-timeout,saanvi_lead,production,74,0.96,0,787,None
PIPE-1158,Integration-Test,user-profile_integration-test_prod,Success,2026-08-18 01:57:56,c810fe,hotfix/payment-timeout,saanvi_lead,production,488,0.97,0,383,None
PIPE-1159,Build,payment-api_build_prod,Success,2026-08-18 04:22:27,c424b5,main,maya_eng,production,327,0.97,0,331,None
PIPE-1159,Unit-Test,payment-api_unit-test_prod,Success,2026-08-18 04:23:23,c424b5,main,maya_eng,production,56,0.97,0,514,None
PIPE-1159,Security-Scan,payment-api_security-scan_prod,Success,2026-08-18 04:24:46,c424b5,main,maya_eng,production,83,0.97,0,417,None
PIPE-1159,Deploy,payment-api_deploy_prod,Success,2026-08-18 04:31:56,c424b5,main,maya_eng,production,430,1.0,0,533,None
PIPE-1159,Integration-Test,payment-api_integration-test_prod,Success,2026-08-18 04:35:16,c424b5,main,maya_eng,production,200,0.95,0,631,None
PIPE-1160,Build,notification-worker_build_deve,Success,2026-08-18 06:20:16,c39b1f,release/v2.1,maya_eng,development,376,0.99,1,648,None
PIPE-1160,Unit-Test,notification-worker_unit-test_deve,Success,2026-08-18 06:26:56,c39b1f,release/v2.1,maya_eng,development,400,0.97,1,303,None
PIPE-1160,Security-Scan,notification-worker_security-scan_deve,Success,2026-08-18 06:30:55,c39b1f,release/v2.1,maya_eng,development,239,0.99,0,461,None
PIPE-1160,Deploy,notification-worker_deploy_deve,Success,2026-08-18 06:33:23,c39b1f,release/v2.1,maya_eng,development,148,0.97,0,405,None
PIPE-1160,Integration-Test,notification-worker_integration-test_deve,Success,2026-08-18 06:39:44,c39b1f,release/v2.1,maya_eng,development,381,0.98,0,809,None
PIPE-1161,Build,inventory-db-migrator_build_prod,Success,2026-08-18 07:20:33,ca0901,hotfix/payment-timeout,alex_dev,production,153,0.98,0,215,None
PIPE-1161,Unit-Test,inventory-db-migrator_unit-test_prod,Failed,2026-08-18 07:22:00,ca0901,hotfix/payment-timeout,alex_dev,production,87,0.56,3,119,DependencyTimeout
PIPE-1161,Security-Scan,inventory-db-migrator_security-scan_prod,Skipped,2026-08-18 07:25:54,ca0901,hotfix/payment-timeout,alex_dev,production,234,1.0,0,0,None
PIPE-1161,Deploy,inventory-db-migrator_deploy_prod,Skipped,2026-08-18 07:30:49,ca0901,hotfix/payment-timeout,alex_dev,production,295,1.0,0,0,None
PIPE-1161,Integration-Test,inventory-db-migrator_integration-test_prod,Skipped,2026-08-18 07:36:24,ca0901,hotfix/payment-timeout,alex_dev,production,335,1.0,0,0,None
PIPE-1162,Build,web-frontend_build_prod,Success,2026-08-18 08:48:12,c224fe,main,maya_eng,production,552,0.97,0,617,None
PIPE-1162,Unit-Test,web-frontend_unit-test_prod,Success,2026-08-18 08:54:40,c224fe,main,maya_eng,production,388,0.95,0,541,None
PIPE-1162,Security-Scan,web-frontend_security-scan_prod,Success,2026-08-18 08:58:37,c224fe,main,maya_eng,production,237,0.97,0,715,None
PIPE-1162,Deploy,web-frontend_deploy_prod,Success,2026-08-18 09:04:47,c224fe,main,maya_eng,production,370,0.98,0,197,None
PIPE-1162,Integration-Test,web-frontend_integration-test_prod,Success,2026-08-18 09:13:26,c224fe,main,maya_eng,production,519,0.98,0,688,None
PIPE-1163,Build,user-profile_build_prod,Success,2026-08-18 12:32:52,c3a14c,feature/auth-refresh,glory_ops,production,232,0.97,0,52,None
PIPE-1163,Unit-Test,user-profile_unit-test_prod,Success,2026-08-18 12:37:07,c3a14c,feature/auth-refresh,glory_ops,production,255,0.98,0,636,None
PIPE-1163,Security-Scan,user-profile_security-scan_prod,Success,2026-08-18 12:38:17,c3a14c,feature/auth-refresh,glory_ops,production,70,0.96,1,761,None
PIPE-1163,Deploy,user-profile_deploy_prod,Success,2026-08-18 12:48:12,c3a14c,feature/auth-refresh,glory_ops,production,595,0.97,0,788,None
PIPE-1163,Integration-Test,user-profile_integration-test_prod,Success,2026-08-18 12:49:38,c3a14c,feature/auth-refresh,glory_ops,production,86,0.95,0,457,None
PIPE-1164,Build,notification-worker_build_prod,Success,2026-08-18 14:37:36,c8e649,main,maya_eng,production,276,0.96,1,368,None
PIPE-1164,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-18 14:43:37,c8e649,main,maya_eng,production,361,0.99,1,572,None
PIPE-1164,Security-Scan,notification-worker_security-scan_prod,Failed,2026-08-18 14:51:22,c8e649,main,maya_eng,production,465,0.84,5,127,SyntaxError
PIPE-1164,Deploy,notification-worker_deploy_prod,Skipped,2026-08-18 14:54:02,c8e649,main,maya_eng,production,160,1.0,0,0,None
PIPE-1164,Integration-Test,notification-worker_integration-test_prod,Skipped,2026-08-18 14:59:06,c8e649,main,maya_eng,production,304,1.0,0,0,None
PIPE-1165,Build,cart-service_build_stag,Success,2026-08-18 17:12:02,ccb0aa,release/v2.1,maya_eng,staging,482,0.99,0,756,None
PIPE-1165,Unit-Test,cart-service_unit-test_stag,Success,2026-08-18 17:18:53,ccb0aa,release/v2.1,maya_eng,staging,411,0.99,0,173,None
PIPE-1165,Security-Scan,cart-service_security-scan_stag,Success,2026-08-18 17:25:11,ccb0aa,release/v2.1,maya_eng,staging,378,0.97,0,759,None
PIPE-1165,Deploy,cart-service_deploy_stag,Success,2026-08-18 17:32:49,ccb0aa,release/v2.1,maya_eng,staging,458,0.99,0,226,None
PIPE-1165,Integration-Test,cart-service_integration-test_stag,Success,2026-08-18 17:39:31,ccb0aa,release/v2.1,maya_eng,staging,402,0.98,0,253,None
PIPE-1166,Build,payment-api_build_prod,Success,2026-08-18 18:28:33,c314a6,release/v2.1,alex_dev,production,213,0.96,0,315,None
PIPE-1166,Unit-Test,payment-api_unit-test_prod,Success,2026-08-18 18:37:50,c314a6,release/v2.1,alex_dev,production,557,0.98,0,653,None
PIPE-1166,Security-Scan,payment-api_security-scan_prod,Success,2026-08-18 18:45:41,c314a6,release/v2.1,alex_dev,production,471,0.96,0,187,None
PIPE-1166,Deploy,payment-api_deploy_prod,Failed,2026-08-18 18:54:02,c314a6,release/v2.1,alex_dev,production,501,0.51,4,765,DatabaseLock
PIPE-1166,Integration-Test,payment-api_integration-test_prod,Skipped,2026-08-18 18:59:29,c314a6,release/v2.1,alex_dev,production,327,1.0,0,0,None
PIPE-1167,Build,notification-worker_build_prod,Success,2026-08-18 19:46:39,c88c3c,hotfix/payment-timeout,jordan_qa,production,399,0.97,0,538,None
PIPE-1167,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-18 19:56:34,c88c3c,hotfix/payment-timeout,jordan_qa,production,595,0.99,0,653,None
PIPE-1167,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-18 20:06:20,c88c3c,hotfix/payment-timeout,jordan_qa,production,586,0.97,0,231,None
PIPE-1167,Deploy,notification-worker_deploy_prod,Success,2026-08-18 20:15:54,c88c3c,hotfix/payment-timeout,jordan_qa,production,574,0.96,0,392,None
PIPE-1167,Integration-Test,notification-worker_integration-test_prod,Success,2026-08-18 20:24:00,c88c3c,hotfix/payment-timeout,jordan_qa,production,486,0.97,0,53,None
PIPE-1168,Build,notification-worker_build_prod,Success,2026-08-18 23:30:17,ca2598,main,saanvi_lead,production,77,0.99,0,432,None
PIPE-1168,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-18 23:35:07,ca2598,main,saanvi_lead,production,290,0.99,0,711,None
PIPE-1168,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-18 23:37:48,ca2598,main,saanvi_lead,production,161,0.98,0,283,None
PIPE-1168,Deploy,notification-worker_deploy_prod,Failed,2026-08-18 23:42:51,ca2598,main,saanvi_lead,production,303,0.57,5,195,NullPointerException
PIPE-1168,Integration-Test,notification-worker_integration-test_prod,Skipped,2026-08-18 23:49:39,ca2598,main,saanvi_lead,production,408,1.0,0,0,None
PIPE-1169,Build,cart-service_build_prod,Success,2026-08-19 02:23:22,ce2a1a,hotfix/payment-timeout,glory_ops,production,142,0.98,1,34,None
PIPE-1169,Unit-Test,cart-service_unit-test_prod,Success,2026-08-19 02:32:29,ce2a1a,hotfix/payment-timeout,glory_ops,production,547,0.97,1,421,None
PIPE-1169,Security-Scan,cart-service_security-scan_prod,Success,2026-08-19 02:36:57,ce2a1a,hotfix/payment-timeout,glory_ops,production,268,0.98,0,438,None
PIPE-1169,Deploy,cart-service_deploy_prod,Success,2026-08-19 02:44:37,ce2a1a,hotfix/payment-timeout,glory_ops,production,460,0.99,0,452,None
PIPE-1169,Integration-Test,cart-service_integration-test_prod,Success,2026-08-19 02:50:51,ce2a1a,hotfix/payment-timeout,glory_ops,production,374,0.97,0,132,None
PIPE-1170,Build,inventory-db-migrator_build_prod,Success,2026-08-19 04:04:22,c2e6bc,hotfix/payment-timeout,saanvi_lead,production,562,0.99,2,131,None
PIPE-1170,Unit-Test,inventory-db-migrator_unit-test_prod,Success,2026-08-19 04:10:46,c2e6bc,hotfix/payment-timeout,saanvi_lead,production,384,0.95,0,145,None
PIPE-1170,Security-Scan,inventory-db-migrator_security-scan_prod,Success,2026-08-19 04:11:46,c2e6bc,hotfix/payment-timeout,saanvi_lead,production,60,0.99,0,342,None
PIPE-1170,Deploy,inventory-db-migrator_deploy_prod,Failed,2026-08-19 04:17:57,c2e6bc,hotfix/payment-timeout,saanvi_lead,production,371,0.77,6,417,FlakyTest
PIPE-1170,Integration-Test,inventory-db-migrator_integration-test_prod,Skipped,2026-08-19 04:20:34,c2e6bc,hotfix/payment-timeout,saanvi_lead,production,157,1.0,0,0,None
PIPE-1171,Build,web-frontend_build_prod,Success,2026-08-19 06:50:53,c84b6f,feature/auth-refresh,saanvi_lead,production,413,0.96,0,675,None
PIPE-1171,Unit-Test,web-frontend_unit-test_prod,Success,2026-08-19 06:59:51,c84b6f,feature/auth-refresh,saanvi_lead,production,538,0.96,0,180,None
PIPE-1171,Security-Scan,web-frontend_security-scan_prod,Success,2026-08-19 07:02:49,c84b6f,feature/auth-refresh,saanvi_lead,production,178,1.0,0,150,None
PIPE-1171,Deploy,web-frontend_deploy_prod,Success,2026-08-19 07:12:48,c84b6f,feature/auth-refresh,saanvi_lead,production,599,0.95,0,450,None
PIPE-1171,Integration-Test,web-frontend_integration-test_prod,Success,2026-08-19 07:15:04,c84b6f,feature/auth-refresh,saanvi_lead,production,136,0.97,0,241,None
PIPE-1172,Build,user-profile_build_prod,Success,2026-08-19 08:59:22,c3da81,main,jordan_qa,production,562,0.97,0,278,None
PIPE-1172,Unit-Test,user-profile_unit-test_prod,Failed,2026-08-19 09:09:03,c3da81,main,jordan_qa,production,581,0.76,2,822,NullPointerException
PIPE-1172,Security-Scan,user-profile_security-scan_prod,Skipped,2026-08-19 09:15:57,c3da81,main,jordan_qa,production,414,1.0,0,0,None
PIPE-1172,Deploy,user-profile_deploy_prod,Skipped,2026-08-19 09:19:36,c3da81,main,jordan_qa,production,219,1.0,0,0,None
PIPE-1172,Integration-Test,user-profile_integration-test_prod,Skipped,2026-08-19 09:28:35,c3da81,main,jordan_qa,production,539,1.0,0,0,None
PIPE-1173,Build,web-frontend_build_prod,Success,2026-08-19 10:29:53,c1db32,feature/auth-refresh,alex_dev,production,353,1.0,0,737,None
PIPE-1173,Unit-Test,web-frontend_unit-test_prod,Success,2026-08-19 10:34:30,c1db32,feature/auth-refresh,alex_dev,production,277,0.99,0,449,None
PIPE-1173,Security-Scan,web-frontend_security-scan_prod,Success,2026-08-19 10:43:36,c1db32,feature/auth-refresh,alex_dev,production,546,0.99,0,708,None
PIPE-1173,Deploy,web-frontend_deploy_prod,Success,2026-08-19 10:49:09,c1db32,feature/auth-refresh,alex_dev,production,333,0.99,1,419,None
PIPE-1173,Integration-Test,web-frontend_integration-test_prod,Success,2026-08-19 10:52:00,c1db32,feature/auth-refresh,alex_dev,production,171,0.98,0,352,None
PIPE-1174,Build,user-profile_build_deve,Success,2026-08-19 14:20:40,c1d85b,feature/auth-refresh,jordan_qa,development,280,0.98,0,94,None
PIPE-1174,Unit-Test,user-profile_unit-test_deve,Success,2026-08-19 14:29:33,c1d85b,feature/auth-refresh,jordan_qa,development,533,0.97,0,361,None
PIPE-1174,Security-Scan,user-profile_security-scan_deve,Success,2026-08-19 14:32:55,c1d85b,feature/auth-refresh,jordan_qa,development,202,0.97,0,322,None
PIPE-1174,Deploy,user-profile_deploy_deve,Success,2026-08-19 14:41:25,c1d85b,feature/auth-refresh,jordan_qa,development,510,0.99,0,144,None
PIPE-1174,Integration-Test,user-profile_integration-test_deve,Failed,2026-08-19 14:42:59,c1d85b,feature/auth-refresh,jordan_qa,development,94,0.52,1,254,DependencyTimeout
PIPE-1175,Build,web-frontend_build_prod,Success,2026-08-19 16:03:41,c18f0f,release/v2.1,system_bot,production,221,0.96,0,410,None
PIPE-1175,Unit-Test,web-frontend_unit-test_prod,Success,2026-08-19 16:04:53,c18f0f,release/v2.1,system_bot,production,72,0.96,0,143,None
PIPE-1175,Security-Scan,web-frontend_security-scan_prod,Success,2026-08-19 16:11:08,c18f0f,release/v2.1,system_bot,production,375,0.99,0,663,None
PIPE-1175,Deploy,web-frontend_deploy_prod,Success,2026-08-19 16:14:40,c18f0f,release/v2.1,system_bot,production,212,0.98,0,540,None
PIPE-1175,Integration-Test,web-frontend_integration-test_prod,Success,2026-08-19 16:17:50,c18f0f,release/v2.1,system_bot,production,190,0.97,0,44,None
PIPE-1176,Build,notification-worker_build_prod,Success,2026-08-19 19:13:55,ca7650,main,alex_dev,production,535,0.97,0,732,None
PIPE-1176,Unit-Test,notification-worker_unit-test_prod,Success,2026-08-19 19:15:04,ca7650,main,alex_dev,production,69,1.0,0,490,None
PIPE-1176,Security-Scan,notification-worker_security-scan_prod,Success,2026-08-19 19:23:07,ca7650,main,alex_dev,production,483,0.97,0,30,None
PIPE-1176,Deploy,notification-worker_deploy_prod,Success,2026-08-19 19:25:01,ca7650,main,alex_dev,production,114,0.95,0,19,None
PIPE-1176,Integration-Test,notification-worker_integration-test_prod,Success,2026-08-19 19:34:47,ca7650,main,alex_dev,production,586,0.98,0,390,None
PIPE-1177,Build,auth-service_build_prod,Success,2026-08-19 22:24:18,cf310c,main,jordan_qa,production,198,0.95,0,829,None
PIPE-1177,Unit-Test,auth-service_unit-test_prod,Success,2026-08-19 22:26:11,cf310c,main,jordan_qa,production,113,0.98,0,779,None
PIPE-1177,Security-Scan,auth-service_security-scan_prod,Failed,2026-08-19 22:35:40,cf310c,main,jordan_qa,production,569,0.72,7,626,DatabaseLock
PIPE-1177,Deploy,auth-service_deploy_prod,Skipped,2026-08-19 22:36:32,cf310c,main,jordan_qa,production,52,1.0,0,0,None
PIPE-1177,Integration-Test,auth-service_integration-test_prod,Skipped,2026-08-19 22:38:23,cf310c,main,jordan_qa,production,111,1.0,0,0,None
PIPE-1178,Build,inventory-db-migrator_build_prod,Success,2026-08-20 01:07:49,ce6faa,main,alex_dev,production,529,0.99,0,277,None
PIPE-1178,Unit-Test,inventory-db-migrator_unit-test_prod,Success,2026-08-20 01:17:42,ce6faa,main,alex_dev,production,593,0.99,1,833,None
PIPE-1178,Security-Scan,inventory-db-migrator_security-scan_prod,Success,2026-08-20 01:26:33,ce6faa,main,alex_dev,production,531,0.97,0,206,None
PIPE-1178,Deploy,inventory-db-migrator_deploy_prod,Failed,2026-08-20 01:28:46,ce6faa,main,alex_dev,production,133,0.58,1,502,ContainerOOM
PIPE-1178,Integration-Test,inventory-db-migrator_integration-test_prod,Skipped,2026-08-20 01:31:40,ce6faa,main,alex_dev,production,174,1.0,0,0,None
PIPE-1179,Build,auth-service_build_stag,Success,2026-08-20 03:10:23,c3f416,release/v2.1,jordan_qa,staging,143,0.98,1,836,None
PIPE-1179,Unit-Test,auth-service_unit-test_stag,Success,2026-08-20 03:18:54,c3f416,release/v2.1,jordan_qa,staging,511,1.0,1,24,None
PIPE-1179,Security-Scan,auth-service_security-scan_stag,Success,2026-08-20 03:23:15,c3f416,release/v2.1,jordan_qa,staging,261,0.99,0,476,None
PIPE-1179,Deploy,auth-service_deploy_stag,Success,2026-08-20 03:32:38,c3f416,release/v2.1,jordan_qa,staging,563,0.99,1,700,None
PIPE-1179,Integration-Test,auth-service_integration-test_stag,Success,2026-08-20 03:41:42,c3f416,release/v2.1,jordan_qa,staging,544,0.98,2,557,None
PIPE-1180,Build,auth-service_build_deve,Success,2026-08-20 06:48:03,c3d31d,main,maya_eng,development,483,0.98,0,124,None
PIPE-1180,Unit-Test,auth-service_unit-test_deve,Success,2026-08-20 06:56:49,c3d31d,main,maya_eng,development,526,0.96,0,611,None
PIPE-1180,Security-Scan,auth-service_security-scan_deve,Success,2026-08-20 06:57:54,c3d31d,main,maya_eng,development,65,0.96,2,735,None
PIPE-1180,Deploy,auth-service_deploy_deve,Success,2026-08-20 06:59:37,c3d31d,main,maya_eng,development,103,1.0,0,209,None
PIPE-1180,Integration-Test,auth-service_integration-test_deve,Success,2026-08-20 07:05:33,c3d31d,main,maya_eng,development,356,0.98,0,246,None
PIPE-1181,Build,inventory-db-migrator_build_stag,Success,2026-08-20 08:22:47,ce92f6,hotfix/payment-timeout,maya_eng,staging,167,0.98,0,493,None
PIPE-1181,Unit-Test,inventory-db-migrator_unit-test_stag,Success,2026-08-20 08:26:16,ce92f6,hotfix/payment-timeout,maya_eng,staging,209,0.98,0,398,None
PIPE-1181,Security-Scan,inventory-db-migrator_security-scan_stag,Success,2026-08-20 08:30:44,ce92f6,hotfix/payment-timeout,maya_eng,staging,268,1.0,0,279,None
PIPE-1181,Deploy,inventory-db-migrator_deploy_stag,Success,2026-08-20 08:38:55,ce92f6,hotfix/payment-timeout,maya_eng,staging,491,1.0,0,33,None
PIPE-1181,Integration-Test,inventory-db-migrator_integration-test_stag,Success,2026-08-20 08:40:29,ce92f6,hotfix/payment-timeout,maya_eng,staging,94,0.97,0,36,None
PIPE-1182,Build,inventory-db-migrator_build_stag,Success,2026-08-20 11:05:52,cd1c08,main,glory_ops,staging,532,0.96,0,762,None
PIPE-1182,Unit-Test,inventory-db-migrator_unit-test_stag,Failed,2026-08-20 11:06:37,cd1c08,main,glory_ops,staging,45,0.64,5,107,ContainerOOM
PIPE-1182,Security-Scan,inventory-db-migrator_security-scan_stag,Skipped,2026-08-20 11:08:43,cd1c08,main,glory_ops,staging,126,1.0,0,0,None
PIPE-1182,Deploy,inventory-db-migrator_deploy_stag,Skipped,2026-08-20 11:17:49,cd1c08,main,glory_ops,staging,546,1.0,0,0,None
